Manhattan Rolling Sales.  All Sales From October 2021 - September 2022																			 PTS Sales Data as of 10/11/2022 	
For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.                   Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.																		  	  	
Building Class Category is based on Building Class at Time of Sale.																				
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.																				
BOROUGH	NEIGHBORHOOD	BUILDING CLASS CATEGORY	TAX CLASS AT PRESENT	BLOCK	LOT	EASEMENT	BUILDING CLASS AT PRESENT	ADDRESS	APARTMENT NUMBER	ZIP CODE	RESIDENTIAL UNITS	COMMERCIAL UNITS	TOTAL UNITS	LAND SQUARE FEET	GROSS SQUARE FEET	YEAR BUILT	TAX CLASS AT TIME OF SALE	BUILDING CLASS AT TIME OF SALE	 SALE PRICE 	SALE DATE
1	MIDTOWN EAST	10 COOPS - ELEVATOR APARTMENTS	2	1372	73		D4	35 SUTTON PLACE, GRC2C		10022						1960	2	D4	2,615,000	18-07-2022
1	MIDTOWN EAST	10 COOPS - ELEVATOR APARTMENTS	2	1372	73		D4	35 SUTTON PLACE, MR4		10022						1960	2	D4	2,150,000	09-03-2022
1	MIDTOWN EAST	10 COOPS - ELEVATOR APARTMENTS	2	1372	73		D4	45 SUTTON PLACE, 10F		10022						1960	2	D4	2,300,000	17-05-2022
1	MIDTOWN EAST	11 SPECIAL CONDO BILLING LOTS	2C	1318	1003		RR	219 EAST 44TH STREET, R-1	R1	10017	6	0	6	0	19,321	2015	2	RR	4,395,000	14-01-2022
1	MIDTOWN EAST	12 CONDOS - WALKUP APARTMENTS	2	1342	1212		R2	344 EAST 50TH STREET, 12/3A	12/3A	10022	1		1				2	R2	525,000	23-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1034		R4	235 EAST 40TH STREET, 5C	5C	10016	1		1			1986	2	R4	835,000	09-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1106		R4	235 EAST 40TH STREET, 12F	12F	10016	1		1			1986	2	R4	847,500	11-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1124		R4	235 EAST 40TH STREET, 15D	15D	10016	1		1			1986	2	R4	837,500	16-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1138		R4	235 EAST 40TH STREET, 16H	16H	10016	1		1			1986	2	R4	620,000	07-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1154		R4	235 EAST 40TH STREET, 18D	18D	10016	1		1			1986	2	R4	916,180	22-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1159		R4	235 EAST 40TH STREET, 18I	18I	10016	1		1			1986	2	R4	527,000	31-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1184		R4	235 EAST 40TH STREET, 21D	21D	10016	1		1			1986	2	R4	935,000	30-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1189		R4	235 EAST 40TH STREET, 21I	21I	10016	1		1			1986	2	R4	500,000	17-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1227		R4	235 EAST 40TH STREET, 26B	26B	10016	1		1			1986	2	R4	820,000	29-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1240		R4	235 EAST 40TH STREET, 27G	27G	10016	1		1			1986	2	R4	1,072,500	09-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1242		R4	235 E 40 STREET, 27I	27I	10016	1		1			1986	2	R4	535,000	27-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1244		R4	235 EAST 40TH STREET, 28B	28B	10016	1		1			1986	2	R4	985,000	09-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1255		R4	235 EAST 40TH STREET, 29D	29D	10016	1		1			1986	2	R4	900,000	29-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1265		R4	235 EAST 40TH STREET, 30F	30F	10016	1		1			1986	2	R4	0	09-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1265		R4	235 EAST 40TH STREET, 30F	30F	10016	1		1			1986	2	R4	860,000	20-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1308		R4	235 EAST 40TH STREET, 35D	35D	10016	1		1			1986	2	R4	955,000	24-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1340		R4	235 EAST 40TH STREET, 38I	38I	10016	1		1			1986	2	R4	0	15-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1314	1347		R4	235 EAST 40TH STREET, 39G	39G	10016	1		1			1986	2	R4	0	08-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1319	1048		R4	240 EAST 46TH STREET, 6E	6E	10017	1		1				2	R4	420,000	03-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1319	1059		R4	240 EAST 46TH STREET, 7G	7G	10017	1		1				2	R4	770,000	01-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1319	1094		R4	240 EAST 46TH STREET, 12A	12A	10017	1		1				2	R4	585,000	15-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1030		R4	240 EAST 47TH STREET, 6B	6B	10017	1		1			1982	2	R4	1,340,000	22-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1031		R4	240 EAST 47TH STREET, 6C	6C	10017	1		1			1982	2	R4	700,000	28-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1043		R4	240 EAST 47TH STREET, 8A	8A	10017	1		1			1982	2	R4	0	17-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1045		R4	240 EAST 47TH STREET, 8C	8C	10017	1		1			1982	2	R4	1,622,500	23-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1049		R4	240 EAST 47TH STREET, 8G	8G	10017	1		1			1982	2	R4	0	30-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1051		R4	240 EAST 47TH STREET, 9B	9B	10017	1		1			1982	2	R4	0	06-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1053		R4	240 EAST 47TH STREET, 9D	9D	10017	1		1			1982	2	R4	0	04-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1065		R4	240 EAST 47TH STREET, 11B/C	11B/C	10017	1		1			1982	2	R4	2,942,500	22-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1069		R4	240 EAST 47TH STREET, 11F	11F	10017	1		1			1982	2	R4	999,000	01-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1113		R4	240 EAST 47TH STREET, 19A	19A	10017	1		1			1982	2	R4	0	17-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1115		R4	240 EAST 47TH STREET, 19C	19C	10017	1		1			1982	2	R4	1,650,000	22-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1137		R4	240 EAST 47TH STREET, 23A	23A	10017	1		1			1982	2	R4	980,000	21-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1143		R4	240 EAST 47TH STREET, 24A	24A	10017	1		1			1982	2	R4	0	28-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1148		R4	240 EAST 47TH STREET, 24F	24F	10017	1		1			1982	2	R4	0	29-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1150		R4	240 EAST 47 STREET, 25B	25B	10017	1		1			1982	2	R4	1,310,000	15-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1179		R4	240 EAST 47TH STREET, 30A	30A	10017	1		1			1982	2	R4	927,500	28-01-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1185		R4	240 EAST 47TH STREET, 31A	31A	10017	1		1			1982	2	R4	915,000	30-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1193		R4	240 EAST 47, 32C	32C	10017	1		1			1982	2	R4	1,800,000	28-01-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1230		R4	240 EAST 47TH STREET, 38D/E	38D/E	10017	1		1			1982	2	R4	2,999,000	01-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1244		R4	240 EAST 47 ST, 40F	40F	10017	1		1			1982	2	R4	1,300,000	23-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1318		R4	216 EAST 47TH STREET, 12A	12A	10017	1		1			1985	2	R4	915,000	10-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1326		R4	216 EAST 47TH STREET, 17A	17A	10017	1		1			1985	2	R4	765,000	16-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1345		R4	216 EAST 47TH STREET, 28A	28A	10017	1		1			1985	2	R4	0	05-01-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1347		R4	216 EAST 47TH STREET, 30A	30A	10017	1		1			1985	2	R4	1,600,000	30-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1436		R4	210 EAST 47TH STREET, 5E	5E	10017	1		1			1957	2	R4	475,000	07-09-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1454		R4	210 EAST 47 ST, 8A	8A	10017	1		1			1957	2	R4	500,000	26-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1607		R4	225 EAST 46TH STREET, 1G	1G	10017	1		1			1956	2	R4	561,666	21-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1632		R4	225 EAST 46TH STREET, 4A	4A	10017	1		1			1956	2	R4	1	14-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1663		R4	225 EAST 46TH STREET, 6K	6K	10017	1		1			1956	2	R4	0	18-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1684		R4	225 EAST 46TH STREET, 8J	8J	10017	1		1			1956	2	R4	475,000	11-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	1726		R4	225 EAST 46TH STREET, 12J	12J	10017	1		1			1956	2	R4	505,000	17-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	2011		R4	236 EAST 47TH STREET, 9E	9E	10017	1		1			1988	2	R4	780,000	15-09-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	2074		R4	232 EAST 47TH STREET, 22B	22B	10017	1		1			1988	2	R4	829,000	18-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	2099		R4	232 EAST 47TH STREET, 26C	26C	10017	1		1			1988	2	R4	730,000	11-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	2103		R4	236 EAST 47TH STREET, 27A	27A	10017	1		1			1988	2	R4	750,000	11-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	2110		R4	236 EAST 47TH STREET, 28B	28B	10017	1		1			1988	2	R4	0	28-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	2162		R4	236 EAST 47TH STREET, 37F	37F	10017	1		1			1988	2	R4	1,630,000	16-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4008		R4	211 EAST 46TH STREET, 6D	6D	10017	1		1			1979	2	R4	850,000	01-09-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4040		R4	211 EAST 46TH STREET, 9J	9J	10017	1		1			1979	2	R4	780,000	16-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4075		R4	211 EAST 46TH STREET, 14H	14H	10017	1		1			1979	2	R4	928,500	17-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4157		R4	211 EAST 46TH STREET, 23J	23J	10017	1		1			1979	2	R4	0	26-09-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4202		R4	211 EAST 46TH STREET, 28J	28J	10017	1		1			1979	2	R4	750,000	14-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4211		R4	211 EAST 46TH STREET, 29J	29J	10017	1		1			1979	2	R4	880,000	13-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4224		R4	211 EAST 46TH STREET, 31D	31D	10017	1		1			1979	2	R4	750,000	28-01-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1320	4249		R4	211 EAST 46TH STREET, 34B	34B	10017	1		1			1979	2	R4	900,000	29-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1055		R4	249 EAST 48TH STREET, 5G	5G	10017	1		1				2	R4	0	18-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1113		R4	249 EAST 48TH STREET, 11E	11E	10017	1		1				2	R4	0	17-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1303		R4	250 EAST 49TH STREET, 3B	3B	10017	1		1			2006	2	R4	0	07-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1320		R4	250 EAST 49TH STREET, 6A	6A	10017	1		1			2006	2	R4	0	03-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1320		R4	250 EAST 49TH STREET, 6A	6A	10017	1		1			2006	2	R4	2,080,000	14-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1321		R4	250 EAST 49TH STREET, 6B	6B	10017	1		1			2006	2	R4	2,080,000	14-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1325		R4	250 EAST 49TH STREET, 7C	7C	10017	1		1			2006	2	R4	1,580,000	03-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1345		R4	250 EAST 49 STREET, 12D	12D	10017	1		1			2006	2	R4	1,500,000	08-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1349		R4	250 EAST 49TH STREET, 15B	15B	10017	1		1			2006	2	R4	972,160	30-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1322	1358		R4	250 EAST 49TH STREET, 18A	18A	10017	1		1			2006	2	R4	940,000	23-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1004		R4	255 EAST 49TH STREET, 3B	3B	10017	1		1			1985	2	R4	680,000	11-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1026		R4	255 EAST 49TH STREET, 6F	6F	10017	1		1			1985	2	R4	625,000	23-06-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1068		R4	255 EAST 49TH STREET, 14F	14F	10017	1		1			1985	2	R4	720,000	11-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1083		R4	255 EAST 49TH STREET, 17C	17C	10017	1		1			1985	2	R4	925,000	29-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1090		R4	255 EAST 49TH STREET, 18D	18D	10017	1		1			1985	2	R4	1,670,000	26-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1097		R4	255 EAST 49TH STREET, 19E	19E	10017	1		1			1985	2	R4	1,285,000	25-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1101		R4	255 EAST 49TH STREET, 20C	20C	10017	1		1			1985	2	R4	890,000	18-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1108		R4	255 EAST 49TH STREET, 21D	21D	10017	1		1			1985	2	R4	1,590,000	15-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1124		R4	255 EAST 49TH STREET, 24B	24B	10017	1		1			1985	2	R4	985,000	18-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1127		R4	255 EAST 49TH STREET, 24E	24E	10017	1		1			1985	2	R4	1,175,000	28-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1163		R4	255 EAST 49TH STREET, 30E	30E	10017	1		1			1985	2	R4	1	31-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1323	1164		R4	255 EAST 49TH STREET, 30F	30F	10017	1		1			1985	2	R4	1	31-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1018		R4	224 EAST 52ND STREET, 18	18	10022	1		1				2	R4	845,000	12-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1105		R4	230 EAST 52ND STREET, COM1E	COM1E	10022	1		1			1901	2	R4	702,202	16-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1111		R4	230 EAST 52ND STREET, 2F	2F	10022	1		1			1901	2	R4	470,000	04-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1302		R4	214 EAST 52ND STREET, 1B	1B	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1303		R4	214 EAST 52ND STREET, 2A	2A	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1304		R4	214 EAST 52ND STREET, 2B	2B	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1305		R4	214 EAST 52ND STREET, 2C	2C	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1306		R4	214 EAST 52ND STREET, 2D	2D	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1307		R4	214 EAST 52ND STREET, 2E	2E	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1308		R4	214 EAST 52ND STREET, 2F	2F	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1309		R4	214 EAST 52ND STREET, 3A	3A	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1310		R4	214 EAST 52ND STREET, 3B	3B	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1311		R4	214 EAST 52ND STREET, 3C	3C	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1312		R4	214 EAST 52ND STREET, 3D	3D	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1313		R4	214 EAST 52ND STREET, 3E	3E	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1314		R4	214 EAST 52ND STREET, 4A	4A	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1315		R4	214 EAST 52ND STREET, 4B	4B	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1316		R4	214 EAST 52ND STREET, 4C	4C	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1317		R4	214 EAST 52ND STREET, 4D	4D	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1318		R4	214 EAST 52ND STREET, 4E	4E	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1319		R4	214 EAST 52ND STREET, 5A	5A	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1320		R4	214 EAST 52ND STREET, 5B	5B	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1321		R4	214 EAST 52ND STREET, 5C	5C	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1322		R4	214 EAST 52ND STREET, 5D	5D	10022	1		1			1900	2	R4	0	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1410		R4	211 EAST 51ST STREET, 2F	2F	10022	1		1			1958	2	R4	975,000	31-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1439		R4	211 EAST 51ST STREET, 6G	6G	10022	1		1			1958	2	R4	999,999	02-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1442		R4	209 EAST 51ST STREET, 7C	7C	10022	1		1			1958	2	R4	0	03-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1457		R4	211 EAST 51 STREET, 9D	9D	10022	1		1			1958	2	R4	685,000	02-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1325	1470		R4	211 EAST 51ST STREET, 11C	11C	10022	1		1			1958	2	R4	1,600,000	28-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1039		R4	250 EAST 53RD STREET, 807	807	10022	1		1			2006	2	R4	0	15-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1046		R4	250 EAST 53RD STREET, 1003	1003	10022	1		1			2006	2	R4	1,410,000	24-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1061		R4	250 EAST 53RD STREET, 1503	1503	10022	1		1			2006	2	R4	1,385,000	28-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1072		R4	250 EAST 53RD STREET, 1802	1802	10022	1		1			2006	2	R4	1,936,000	21-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1073		R4	250 EAST 53RD STREET, 1803	1803	10022	1		1			2006	2	R4	1,550,000	01-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1096		R4	250 EAST 53RD STREET, 2402	2402	10022	1		1			2006	2	R4	2,150,000	01-10-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1326	1131		R4	250 EAST 53RD STREET, 3301	3301	10022	1		1			2006	2	R4	0	23-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1111		R4	250 EAST 54TH STREET, 15A	15A	10022	1		1			1990	2	R4	1,750,000	28-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1121		R4	250 EAST 54TH STREET, 25A	25A	10022	1		1			1990	2	R4	1,850,000	18-11-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1123		R4	250 EAST 54TH STREET, 5B	5B	10022	1		1			1990	2	R4	545,000	28-12-2021
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1135		R4	250 EAST 54TH STREET, 18B	18B	10022	1		1			1990	2	R4	600,000	14-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1146		R4	250 E 54 ST, 7C	7C	10022	1		1			1990	2	R4	1,130,000	12-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1151		R4	250 EAST 54TH STREET, 12C	12C	10022	1		1			1990	2	R4	819,000	23-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1165		R4	250 EAST 54TH STREET, 5D	5D	10022	1		1			1990	2	R4	1,075,000	23-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1184		R4	250 EAST 54TH STREET, 25D	25D	10022	1		1			1990	2	R4	1,295,000	21-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1207		R4	250 EAST 54 STREET, 5F	5F	10022	1		1			1990	2	R4	1,425,000	18-03-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1209		R4	250 EAST 54TH STREET, 7F	7F	10022	1		1			1990	2	R4	1,605,000	25-04-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1226		R4	250 EAST 54TH STREET, 25F	25F	10022	1		1			1990	2	R4	1,880,000	17-08-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1236		R4	250 EAST 54TH STREET, 35A	35A	10022	1		1			1990	2	R4	0	18-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1327	1251		R4	250 EAST 54TH STREET, 38B	38B	10022	1		1			1990	2	R4	1,887,500	24-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1329	1024		R4	231 EAST 55TH STREET, 40B	40B	10022	1		1				2	R4	918,000	17-05-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1329	1041		R4	231-235 EAST 55TH STREET, PH-C	PH-C	10022	1		1				2	R4	1,165,000	13-07-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1330	1012		R4	212 EAST 57TH STREET, 5B	5B	10022	1		1			2004	2	R4	1,170,000	15-02-2022
1	MIDTOWN EAST	13 CONDOS - ELEVATOR APARTMENTS	2	1330	1018		R4	212 EAST 57TH STREET, 7B	7B	10022	1		1			2004	2	R4	1,190,000	07-07-2022
